V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3,sample_idx,loadcase,source,damage_state,damage_label
283.6306610948147,225.67373428609773,165.1413559704638,113.4686246982159,128.96441876241533,162.6914239816495,-54.47313219565083,-0.14519447764964966,120.99629452132484,-1037.4273216186123,-787.5928679144067,-538.4509045965717,-982.7210917678399,-739.292549107436,-533.0248369454134,-868.7396545091132,-647.8419258620567,-477.03378703707773,-67.38135687197672,78.95370700064123,198.19587262533892,-61.909516039729,149.4035642219225,315.04530683214836,-39.92794090671663,190.04879260512232,446.5025042803297,0,1,generated,pristine,0
285.47561723872036,207.64560280963136,123.68290525354841,185.8716110517446,177.65226831977662,193.12338799382735,45.76593149649314,104.71698057048283,196.97658054614556,-959.973635656554,-673.4727008207906,-357.0378913577865,-917.0039991648588,-672.5447604597241,-420.8574296361919,-896.5732486278048,-658.9217057377411,-439.86561145064195,-114.82116012974568,15.055981057342464,118.63721492704235,-95.39435682115118,39.383366562680465,168.10519904847104,-107.11146859325233,67.60395196372417,271.3136902155019,1,1,generated,pristine,0
302.6539470520057,240.2692804917823,166.69884559416954,197.01079848627572,210.4715659726046,225.1857809140239,23.965221200563086,158.34942770203716,270.92885787923717,-1040.668698401547,-790.1094832571077,-520.0149058182329,-1028.865064209882,-790.7768821786779,-548.0045299015951,-982.128222115044,-777.9602156638974,-542.7944733355561,-95.5779184088603,14.85018782091376,105.84955962527138,-81.07675971072393,60.09907325471545,181.01074634803388,-94.07528191072436,100.97905104999577,294.2902399391013,2,1,generated,pristine,0
295.5157069055638,229.0981889494675,168.17307672458674,130.71885537573894,133.65665461171994,157.82978950847792,-84.30143561635379,10.459788923152026,162.61818883163983,-1037.7375742381466,-789.6144539553611,-551.271093915584,-967.4817353978065,-726.2817116963419,-523.3244816625146,-869.854322527301,-621.0591510133406,-450.01086623482877,-160.9456688844612,-20.618754237813533,94.76932645618108,-178.31773146270353,16.243149482566025,190.26869895380747,-206.95766905124253,72.92653086509219,325.90552472414663,3,1,generated,pristine,0
289.65379439705373,227.51483996713438,164.67829665271455,179.4877500523669,184.26559302010804,210.46456455506785,-12.0319481436742,100.86612321805947,249.31815392316133,-969.9945708143359,-745.2318013585904,-505.13995520012827,-925.7612105767332,-724.0863632121916,-520.2956688768958,-877.0706800194178,-683.8909738787834,-509.2732166657613,-61.76585966610173,43.31138255633962,133.71280171211174,-43.35061275272574,98.61434449155422,224.07924527979276,-66.54871692818456,143.1560924510247,351.20250351292424,4,1,generated,pristine,0
284.167350473922,225.9653500971184,155.26281724426758,188.20315082573399,200.0684917981228,227.22912564678668,35.82027037741315,134.1581644561502,231.3447080800163,-969.999328192117,-732.1752831987327,-450.22951946578627,-955.4841512848403,-743.352006804032,-508.43995006374274,-936.3573822885946,-748.2214616169975,-538.8394050519452,-31.38563806218754,71.48673724121122,162.3391467985683,11.064775453457571,130.4544586429466,242.16403477900178,2.8821718176697573,161.7712106849085,348.53072971898575,5,1,generated,pristine,0
284.2902432652233,217.57144474454498,142.54659964034963,163.28928144275193,171.66352222122921,203.81556462404004,-27.365075813013547,89.50086683383896,261.7757864455971,-993.0499077891018,-722.1333609132578,-433.96896049884197,-970.1813667809113,-707.3300894001751,-464.0641594825697,-919.7641063900585,-664.5890018517472,-456.86677147279386,-85.0344836977199,43.94921184475382,153.04261509244168,-84.99092397216452,90.14994063378757,234.9037722619566,-100.86021579860777,146.5945603152344,396.347233217913,6,1,generated,pristine,0
308.305396331353,243.6971581062915,181.96780201375788,202.4445768306331,208.36637628000477,227.0234549885508,28.1039508884043,135.00282270491198,260.1892801108071,-1029.8235158113657,-791.890835614757,-545.1570375019628,-1001.1001230142238,-774.9872897066357,-541.835603056346,-937.3453505221727,-733.3569447317165,-551.3523860932935,-90.4281168810948,9.906899249512861,104.5886273393264,-84.60272418096676,62.181019628455516,196.38327104988127,-96.24447895554357,103.61900526193423,302.8896415275616,7,1,generated,pristine,0
289.7806947424551,221.33512537634576,156.48711980365817,169.54282051638464,183.4575347980583,208.15493394795521,0.018293424796659963,106.02271443630532,244.12337688001105,-982.0193923641039,-721.6721999346681,-457.916018686475,-919.839825503521,-701.8372438496081,-470.4270884818645,-881.5465506329334,-659.5016278370689,-484.76018594013124,-101.2070721849155,23.885930134395977,131.14479300555558,-72.87238375931415,77.26320193899676,207.69182634480856,-91.21817198476504,123.51550946441833,313.3116646772479,8,1,generated,pristine,0
279.2292909866977,210.0669462728451,148.71257594880092,140.32813349605217,152.37903812547964,183.3132677827075,-19.29008992213715,67.15030295838301,190.61315297326533,-961.6623046047903,-693.9935177893394,-429.56949523706544,-872.7879656178325,-642.6000544866986,-420.0800459995154,-797.5929910396547,-564.3737074963879,-406.8725646848302,-89.54845786599664,53.92243411110039,165.28794263232396,-54.065493105492095,120.51500090536851,282.8495301084062,-56.39960318933079,176.92773705511672,381.9461234269067,9,1,generated,pristine,0
