loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
117,1,DS1,74.45,117.67,8.33,simulated,256.5646954118983,213.95177378481054,118.45480402061439,62.858609891134805,106.90633989005099,158.62282245418726,-56.31678154084625,3.498682175158456,102.04370290832243,-945.7219766311678,-668.8578555848871,-343.30334790421233,-633.4473807914449,-584.4122966805737,-369.2379039286836,-840.7994675770412,-591.3827532552722,-354.02753498619273,-45.282424365600434,102.0897114600703,211.43184093001958,-74.11182730524487,234.0113096457607,330.97200608980575,-25.801260925082147,177.74274175236502,409.2231724085127
127,1,DS1,74.45,117.67,8.33,simulated,225.6198991097435,200.99583589860248,134.6959266158682,68.03568964732158,105.60685123491359,142.80987656238895,-16.782172806313145,37.896839713956616,131.1796065131971,-825.3351428494079,-635.9866244951425,-422.87242645205964,-554.2472762196338,-548.5630908693463,-414.81596770731176,-733.2726080255937,-556.2541665553102,-396.5073041942875,-56.84231755849251,58.320040046476436,143.65508810179415,-78.14511959070998,177.60768926696053,245.68387487138594,-22.802238476333685,136.94466718454674,324.30871257367346
130,1,DS1,74.45,117.67,8.33,simulated,212.4456476617482,179.7230643881385,101.03579751467704,27.091280491579113,53.33049226363528,61.30429552618789,-72.15921044729431,-42.340731809856145,11.68616113116892,-801.8762747127233,-588.6878555805641,-338.51876859043966,-518.3469751116266,-497.1520464913009,-319.77945712198175,-693.5643449698251,-493.00737198079594,-305.5794258290103,-22.47773405271471,107.60420334046998,215.9771134355525,-47.33564522413471,211.82347508007453,296.2635615385999,-20.04502006380909,137.6705752664697,304.673285083708
139,1,DS1,74.45,117.67,8.33,simulated,186.93005587990146,158.57056592894426,92.0369940485557,46.902636093601046,82.24963699264836,122.95469763296943,-39.06003432387173,8.312863106894614,91.22193289285102,-688.8867244164729,-495.60736430573576,-270.73461687565515,-459.82788089056646,-433.047774407111,-290.06235404879385,-609.3942077113434,-436.07857222757366,-276.2365927494531,-33.040333220023,72.23964955799622,149.45416651400996,-51.04565528737629,172.30287425039594,237.90620083859062,-11.787856730298529,138.7370260982293,315.06092031037144
141,1,DS1,74.45,117.67,8.33,simulated,204.32089430838454,178.65333590453918,117.5976939604575,101.70680810604925,126.00138587644203,155.37748927327388,47.39582073451495,105.0601057429741,192.21844304455666,-717.7666456296794,-548.1635787063448,-351.67019293293396,-517.3012378302755,-484.3231278388815,-363.02121290540384,-680.4735856739334,-525.4005617798898,-379.01630638578246,-92.39380568453302,-4.021918846948836,57.333475049705854,-124.70118008599029,84.89222405536722,120.45463137712457,-65.67510370974787,52.91597239857779,193.24745722474626
144,1,DS1,74.45,117.67,8.33,simulated,209.57227412209,177.27508516748955,103.84810310727775,56.382806262398816,94.1264216225998,132.23372533815908,-36.14978669738003,22.153874078388846,127.48806407482903,-770.7097830525523,-556.0171346549804,-314.20597679481074,-516.823849570542,-483.6494442389886,-318.4195742271332,-684.7817517739206,-490.6833349911455,-309.5585265029539,-39.97848329876524,78.33525302864317,167.83898764562656,-61.150621021578615,188.3556337857105,263.7112444725577,-14.047422320384726,156.36037002957795,361.4299073137696
147,1,DS1,74.45,117.67,8.33,simulated,201.1204918245122,173.55654390582188,108.72467577273824,88.40127561669215,118.47396580627772,152.82885482613574,23.807047172174673,85.7253970270434,182.9517263963946,-714.9671814605719,-532.2215492596473,-320.3274914387635,-505.4835585135306,-471.5959085977513,-338.0971058327363,-666.5176405452016,-505.4446828440802,-355.8037054755657,-74.59866789444277,19.822556535385303,86.04342864121047,-101.64151257530749,113.68780430062435,155.4649333656577,-44.493205977780974,87.05658759221558,238.7616195839852
149,1,DS1,74.45,117.67,8.33,simulated,233.63598268869058,198.64423664040226,119.8642345363668,93.61480816348758,130.46212444122992,170.61672740113877,10.839414371682459,85.5335370168693,208.05116777613262,-837.2884848032166,-611.0022794885073,-352.83090170653713,-585.3048688264329,-539.475152018761,-369.3787595017223,-772.668423365802,-572.7074335218487,-389.57536200927325,-75.16328450551785,42.027436866278066,126.26217232584854,-105.11543583106408,153.9687355001902,213.50106685174845,-41.291590668156175,125.6277306507063,318.0455175404082
151,1,DS1,74.45,117.67,8.33,simulated,208.1045446191088,180.47321881100507,116.63920831823258,104.959412446953,130.4669847471583,159.94100869306334,49.9242763081572,114.21483950981282,208.46636379073456,-730.4518992273096,-551.7066015683031,-346.139073915527,-527.3549833576352,-488.67663454047016,-358.4594423624412,-694.1621696061492,-533.4962374774643,-380.9220941902338,-92.79824924112864,-1.480203807084763,61.81521075180275,-125.24840018767313,89.13958190968381,125.89593160104603,-62.73094963586112,60.553832202582925,202.41194102596475
153,1,DS1,74.45,117.67,8.33,simulated,206.02378705943804,174.13046552423515,107.62009939816306,112.77450400772304,131.83873964776822,153.5937306407978,63.47552453445237,128.04871576215388,216.9896818489348,-716.5862626849312,-529.3907194591919,-316.7700870287659,-527.8964047091473,-469.6013019163048,-327.0372712572899,-694.4812789898573,-523.1042852733026,-352.91647479498437,-101.09183354164847,-10.330717416538391,54.275889786345644,-139.88026824118577,70.8197749099024,108.43313383984069,-78.85591179606774,40.37769267787979,178.07355483658841
