loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
120,1,DS3,94.96,70.51,7.66,simulated,288.0075852866373,219.38174767709907,149.99265309134364,122.28941033529502,153.74455202100694,129.34247856600274,-119.18737821095235,-45.86138773496922,68.30002717334148,-1028.351074109996,-761.3380760493473,-479.9092057927298,-975.6069680487152,-737.4629962507847,-444.6651314209517,-814.6045446088615,-732.8657877389977,-395.473346997208,-13.040501251879391,143.94082356901396,271.06740097105643,6.2161667103057425,218.12448470272386,386.1230539546526,-32.507398000688454,150.70815130977434,483.7473824020893
121,1,DS3,94.96,70.51,7.66,simulated,284.6538320478894,219.65699935005725,154.19215157476802,98.12874286233493,133.12585078923007,106.88370493126396,-161.64184967958576,-111.61430718156234,-15.116519544440724,-1031.3517069387092,-776.7588078115606,-508.4153841694761,-966.0307042298856,-739.5502249112088,-460.8547920714022,-786.9933103654711,-712.0044909161586,-377.1407091579357,10.290346162412277,173.81107906564887,307.2560019660991,31.838146105065505,255.84308621034182,437.88299006886996,-11.958894171722193,167.95057358773812,518.0470726952315
123,1,DS3,94.96,70.51,7.66,simulated,196.32201474613137,156.8511201928187,118.47922931965279,131.19423354472676,148.88880126445176,150.07593921798892,17.330161576476907,98.84639550663366,170.95575792741272,-669.8730658878079,-514.1503704641077,-350.52887696870266,-656.7998427523239,-519.4014169570579,-352.2283595554123,-582.7489666887876,-549.7185360907924,-347.0453896031057,-64.04163236922568,12.65359332785252,69.19656259827853,-49.620850235496874,54.00655252637307,129.59042986786335,-63.25763308244737,47.845090486807464,215.64120643311804
143,1,DS3,94.96,70.51,7.66,simulated,217.42019497540656,170.65581645639335,125.771188018061,94.93521772680425,116.53779725779924,94.24386782846614,-78.76606071030682,-25.357712951025686,48.229040016350424,-775.7847739015722,-595.0473057089727,-411.19440555218415,-734.47000893033,-570.6697611359992,-369.3309117914054,-614.0598571178372,-565.0869945960625,-319.7416185258234,-15.76706346808129,97.92680798384825,190.80603220639867,0.40263183852908924,154.5458007992964,281.21269535262036,-27.514908338873113,104.27907753959329,342.8301537853325
145,1,DS3,94.96,70.51,7.66,simulated,279.26566967673267,219.86785727403594,160.85574152376037,156.21443916122163,192.2842218843157,196.81108899140926,-43.95706362110015,56.80411947484637,182.18319790736268,-971.6455001800206,-732.5726399433504,-477.4703539414668,-939.1351553495402,-732.0167795729392,-478.64334238159114,-805.6520951792688,-752.8793469811911,-458.368170373645,-52.197897294993254,74.39339268162831,167.8217587328962,-29.100119592380622,146.3339330380545,274.4566551269255,-51.1929971630928,118.34957688770703,410.30028112479766
147,1,DS3,94.96,70.51,7.66,simulated,207.60626568247486,161.38207398414883,113.99060048908883,135.50634989283702,155.61384809461225,157.83564049930214,6.703150642659927,93.62818047700766,178.53197304077932,-709.5506970429634,-527.0246978797297,-329.5896943744044,-696.7559168262374,-537.6474388152305,-341.6246105912145,-617.2260891600947,-572.066011686083,-346.9150163333956,-61.75958217096033,23.937258059873415,87.87655088179265,-48.0648257118408,66.43621211561384,147.82204272976833,-64.3108167597988,57.79168943826039,244.3296357680989
151,1,DS3,94.96,70.51,7.66,simulated,214.02642432436338,168.04953959304558,121.83321894695726,151.16690108596285,166.29748088291214,165.09077894665856,34.20873505092464,128.05779697294992,203.74299876864788,-724.7076853457085,-545.9687457839151,-355.437553522915,-716.2819690715429,-558.0264222604353,-363.2663646824693,-645.5105974431584,-600.9963469948095,-372.0376116439213,-79.4838563697135,2.0958442077981942,63.79048062349267,-66.68439680780477,40.105822883467766,117.62021953019664,-83.38876012695911,37.65653120900771,207.19259044897896
161,1,DS3,94.96,70.51,7.66,simulated,245.27731266263854,193.18356711450986,140.5902796500754,162.17397313661877,184.20696714999903,185.17818582932816,15.119263866858416,116.06507179273324,208.83224529714548,-837.4276971463624,-632.2780793919372,-411.81453237864935,-822.0580028387412,-642.3613383804422,-420.71330560168775,-729.8049974847291,-682.3720052314067,-423.38743231411735,-77.53469470359957,20.62583967217404,93.9215792687213,-60.918661471424684,70.14483278333014,164.5365854827662,-80.45418088437634,60.1572443601878,271.241162440694
172,1,DS3,94.96,70.51,7.66,simulated,400.8105018086914,314.59274029694444,226.54826024175884,145.0640629487323,185.97334273069933,133.7534036183205,-204.01700567640592,-133.59145553330475,-13.70364944496296,-1448.5887791475375,-1113.4861585316298,-749.7213488580877,-1358.0389307577345,-1059.2347977345407,-682.8272693034903,-1115.770503674018,-1033.4669143317014,-594.4619117934016,0.31389270533532,220.8962242129357,400.7002142933181,30.666406589774056,327.1122576929895,560.4331885746437,-33.55085499410745,200.45281315803197,630.9338984919445
174,1,DS3,94.96,70.51,7.66,simulated,178.96723184803176,140.92810024844394,102.46258827627925,137.01158106413803,142.98266023549638,138.69341797392767,52.359902054976025,130.9914322435245,177.4904766758424,-599.2854139755779,-454.75196890778915,-299.9205768371246,-597.7857889118095,-467.83324237393185,-306.44370680152264,-550.9898319589338,-511.0541170274111,-315.9930329743222,-82.7340739571351,-20.73461948426143,27.892759361694274,-74.79312488881428,2.8850820964512707,61.63717297115758,-92.62376096754315,4.257113306419853,125.15505853395511
