V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3,sample_idx,loadcase,source,damage_state,damage_label
285.8218159971865,206.70549886506458,120.46774023196474,58.380043737756,25.74879419896868,-1.0386417884353172,-228.37984915094395,-185.194699577607,-162.76738580151778,-1037.4528043925734,-773.4324786896107,-464.4940093361471,-933.4466879698878,-704.2055517962715,-468.2453219821163,-841.5685570090629,-614.4087298727602,-386.68046240775925,12.029229243986123,179.50752694235354,339.2666081254446,19.36954715890398,212.42160367790203,412.59537836545593,-88.7787013164131,148.3363755206771,373.30229316769453,0,936,generated,pristine,0
284.4401752497825,215.98766051211112,147.9338317380391,90.48763358049317,52.314886113845745,15.431243381485155,-153.18207805219248,-138.27724616471295,-164.22413903331238,-1039.956614119775,-792.6354218414132,-534.509519411915,-964.6543683914006,-713.9269123778028,-448.88955527932916,-883.8606051451306,-612.7498807661996,-340.8827771988947,121.63743416388976,298.58351723981025,459.6341111358371,174.84307036654656,385.5867018956684,595.2338066861813,87.91780430709599,327.71681980777004,561.7875520606846,1,936,generated,pristine,0
315.40732542360223,218.30247196449488,119.39817968633209,107.99517852169112,71.01289098433216,44.7385114742132,-149.650164370273,-109.04942705171888,-125.0366596384684,-1097.5933293207559,-780.4727499552915,-436.1736727993059,-947.7557794989289,-707.0463753528002,-458.3794825723757,-839.5713259930735,-611.5174547689257,-367.8394478716608,-39.41300126471893,146.68188264243486,307.20186098055274,-8.277356519320229,181.86386863282664,376.92699016866516,-60.08156552283089,137.7908342961559,349.32376367432704,2,936,generated,pristine,0
281.4415294675295,208.49617763193015,139.73172172283506,48.845164472269246,43.724483572015984,48.872125296440785,-206.91224647716493,-151.17132694227988,-121.83664594819186,-1050.822981019831,-764.4898925857259,-477.87711930905124,-916.2241501167289,-668.7054017108101,-417.2710855643205,-823.3778535807442,-544.7501572782808,-295.2038106764774,117.65770221955201,328.31192561703585,496.67969151340935,214.6500567037522,450.4030620324292,680.1089311890222,166.88364854215297,442.3655539073156,690.3685982907257,3,936,generated,pristine,0
282.7505048691122,189.03734526886672,99.52640585858089,43.20377775391597,9.178331520465768,-3.54082196938179,-223.0684608148524,-211.8663397913598,-157.67347249378366,-1031.715659202468,-712.3678859047343,-381.84613022273595,-884.6074455716197,-619.8474208072977,-361.5068022475456,-776.3603651133488,-495.31074277825354,-284.5667736810299,-41.45146604162445,170.8856046502403,348.5792715192796,-27.453259416790587,203.62394806203454,439.0930309147289,-101.42715327389183,161.18206981560303,432.73202945107795,4,936,generated,pristine,0
303.0974319592124,243.25442442945476,173.72891988138502,71.42008435443324,44.45077702354281,21.511482250864795,-237.95872621641024,-178.08485269612424,-167.38632077068925,-1133.229397254486,-907.2598969283138,-660.0366791176252,-1058.9010590903663,-810.9271097804094,-570.584446530492,-937.7570411401612,-682.2185134682227,-418.61136877820246,69.4781035154738,245.93479550482633,416.1683867749749,102.37367033065465,327.9553086372105,549.9225135574785,-15.046509984601556,285.2062266149142,547.2197899050941,5,936,generated,pristine,0
285.2273960693708,224.38358909770113,163.16088883162422,10.01897995505729,-25.17133952930196,-36.760787941424134,-278.4467138715122,-310.93639132157347,-291.11414926164014,-1108.31345727192,-880.3699176715874,-632.6804076612569,-1021.0993386471159,-761.6341258237399,-555.5815876694646,-867.8894702011426,-583.2764210917159,-373.1461506629339,52.56166776521639,243.70009405549268,411.82177770264184,43.36056557733896,317.76165945575565,568.0683070987935,-56.51319389542971,259.20496720067337,551.8527781366303,6,936,generated,pristine,0
307.0105022342734,229.76926885764516,151.02286813034726,77.43420250231254,28.103383476439845,-9.340355234334064,-187.94329279751287,-198.53257307560102,-224.35309206239393,-1142.5682654181037,-864.3280889143523,-574.7958251837875,-1066.4843744536902,-760.1341901628998,-478.3606672523014,-916.4057518298447,-616.7092329536881,-350.31448251690466,-25.51620918074444,160.08911485826735,348.14373179498,-56.64262372430572,200.41066557324302,450.144406070438,-128.46420916970249,143.14214164088438,405.97875571019796,7,936,generated,pristine,0
263.5062507345989,191.76933532141095,132.5406685669288,42.92573180703536,40.55086895951877,41.10647649515018,-201.19479055215174,-116.05837263904408,-91.04500133796927,-967.2978942214486,-700.6716344710558,-445.8880218477153,-834.3427720965518,-605.0761818966064,-361.3890753708016,-772.5248885729674,-501.67960549258714,-264.32116089757744,111.75833187469104,314.27834703921627,474.7335864363447,199.31217139812716,429.2521475331357,646.5113855502134,150.1328726806382,426.10447252490707,645.3337158874858,8,936,generated,pristine,0
266.34470802925057,205.68686913453854,146.5558290384104,79.70279402326304,57.77524680880558,47.78108173282065,-162.96465012141982,-126.09849488389006,-135.8790333944734,-984.6352428656065,-742.2268565683585,-479.4774588168906,-918.3577398746077,-672.5286768193661,-406.7935784165309,-835.077010843231,-584.6269390537799,-325.0911467616512,203.39191277279696,377.032467133477,520.8168734465448,291.7831528368749,502.01410086907066,713.1044449186059,218.7780426529147,456.01313962207996,658.3521222795378,9,936,generated,pristine,0
273.282050764907,212.11337167683757,152.5567205129699,28.718363013426426,28.546073029514154,29.90022728701031,-225.3258267629189,-191.8164281924495,-145.37297505018492,-1032.107906994509,-790.8202423723657,-538.1651847934432,-919.6302887461429,-698.2057656962844,-453.9037555236763,-846.5794919757855,-586.2445548967257,-338.9870308090583,103.89384353023078,293.8399658133485,455.0333899679813,179.397060710009,402.279893645924,620.0815206368188,112.76251813166405,364.89783995960886,618.4002252798454,10,936,generated,pristine,0
321.23953695239913,225.77738514871987,122.51678279143599,84.5643311432738,55.30579876453935,30.0012784578048,-163.6828177042418,-143.2244873313419,-150.0610368236122,-1156.1778742502865,-825.2153855255168,-466.3025722515647,-1020.3566832170782,-745.429414769231,-460.3870402214253,-888.4925032093074,-650.9819783646302,-402.1855619435488,-50.56418232695739,144.95136331171074,339.8765734160662,-43.88628879081475,179.22543269287394,401.49553802298055,-48.580287777752964,122.7772036032531,361.28922564117613,11,936,generated,pristine,0
294.9164135761176,217.39688397181982,143.0289998093275,56.260954105214765,23.51836082251795,-11.190673252619296,-216.19645779532695,-190.65978388797578,-196.36955496747782,-1075.80793734187,-811.5214357528678,-535.181581748942,-957.9774257966112,-707.038691432881,-443.19531776174256,-839.3419587143862,-579.3313964343104,-352.001364010929,-27.466300823565277,153.44862931145548,342.86322357572317,-34.53941985466088,194.85657230131483,426.9900640837397,-91.52665523399294,142.84574973166434,382.84225552542097,12,936,generated,pristine,0
255.0738728522049,196.48622026661263,143.74985508809652,37.77448827482203,35.48418153439875,41.647152234785395,-219.40278796679118,-157.02467340348255,-132.0458492926423,-947.2744866568878,-720.0862751263847,-482.6677802568471,-845.8394916764526,-634.6852777738368,-408.1855784968606,-769.2029882555007,-526.641425541335,-305.58868175501175,139.378938671851,317.85050246610695,467.1717435802003,216.73829380078803,434.4992181800993,638.1782850631737,159.23313328864177,416.0986210668835,624.2989684711796,13,936,generated,pristine,0
277.25630968388214,218.29810332860905,157.98887031928987,41.85582642523127,31.273150271374362,20.613446556427284,-193.99230239920283,-170.55990738881357,-174.24745723440603,-1065.5879584713953,-819.3581411008984,-566.9194768826446,-949.6281753651558,-719.3663388009893,-495.71230311220296,-829.5599012122096,-594.3982033749098,-369.227591775442,62.170308135510375,255.89997285675574,411.9601466488948,124.68730364994121,354.4593780398123,567.5286330807717,71.01445630626277,315.0834348175166,534.8537932982049,14,936,generated,pristine,0
282.59736805016746,200.71285893278446,114.5735918760777,57.55158672684297,47.529412586718315,47.24489097673215,-200.31947332941388,-142.90696887485723,-87.58315798408725,-1019.172177251776,-734.3337934081247,-418.1636558755769,-900.3109570832155,-668.7268000926144,-428.39571045682834,-843.4038372666516,-582.8052314690764,-330.69976164240506,79.37170260058183,259.9900349852132,408.9893824361623,138.04873115777278,335.92856360470006,528.7754166864238,65.13898228949873,308.1600291247675,550.0033385123111,15,936,generated,pristine,0
301.31843868418946,220.7717151703103,152.6284026165142,32.042818097969246,8.994534904052045,-11.603292317299266,-246.82215427657948,-222.69260329830854,-208.6486268798222,-1125.7647433880006,-838.2501835030614,-570.3020613598345,-959.680467045798,-706.6374107852209,-458.76002659304925,-805.4119712210038,-543.99826458509,-308.48411702486305,42.66819591749772,261.893487283677,444.19992852466606,90.65418773088042,352.6664679344236,604.2613833419191,36.90720240113322,311.42593153727734,584.8600756001479,16,936,generated,pristine,0
323.39706475335817,233.36497566670354,146.15121011138243,96.85333612679611,30.381788868559156,-36.221379576203006,-172.84424661333185,-188.80934191484863,-230.54347547326955,-1168.9401539291257,-877.2422935129301,-590.8544431306009,-1039.6705413666996,-761.4329475976713,-503.0958370627216,-844.6802591463158,-612.9229303402678,-371.0500084249587,-56.99727205622152,127.48757070084226,319.5166211467445,-84.00296313996269,149.87295476484397,389.29442778989886,-130.56379458448734,78.12962841535375,317.8045091524949,17,936,generated,pristine,0
