V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3,sample_idx,loadcase,source,damage_state,damage_label
210.32692137541898,160.70312982746162,110.55675462698855,77.8132645481783,76.77743191500646,88.73917942254761,-69.6536941655466,-27.328804630591534,39.42062068356323,-749.4118853526747,-565.159584272001,-369.0454106084177,-693.7256428484986,-525.7260075288464,-380.9800613990629,-624.6813855870628,-456.6751678306203,-337.58769040853474,-63.36078961899965,39.13535329388009,130.91299451632779,-68.86994066316457,73.04087628118458,190.9367918881288,-93.94896262872201,85.86969357943475,244.82288481144582,0,64,generated,pristine,0
210.25753354037397,166.26107549908417,117.1590482278931,135.2136786555841,141.86576887945156,150.84799297677165,26.80508173892764,93.22524284042645,133.48474250646046,-716.7563559621879,-540.9372860918669,-342.3826016371459,-681.7792108932871,-539.6554469862745,-376.9659653367265,-677.6496458349586,-531.1304186151656,-368.52427496534585,-13.61169974154334,75.89309144825309,142.7265451408219,39.57464180446721,127.04785120251131,214.3569403058835,14.456002299332432,130.67815498137747,244.52556504669374,1,64,generated,pristine,0
222.10556244697725,160.8475688265089,99.81584248276658,112.88881179771957,103.69642883199327,103.00640863372463,-12.266098159309365,25.897504732906768,66.3870234092564,-762.9668046776869,-546.0965859594575,-321.43024425968974,-695.3386234780655,-518.0903422616786,-344.6952429891746,-646.6636699369797,-471.8282637805928,-312.7341445773833,-83.10112280166042,23.94335592341483,115.07497233033735,-80.36028772638697,43.72284707340107,161.7260333103601,-89.40042346239628,46.18874275322678,209.62443409225816,2,64,generated,pristine,0
203.1709423303498,162.30123006264404,122.25463853789167,93.70791806817329,97.01225097482781,110.57462843673463,-61.36733562159445,11.803760751219897,95.39073178903163,-708.9809362154659,-561.207413798086,-397.403907280573,-702.4638423264422,-542.4693992299374,-399.50075284720833,-666.029654946305,-499.5465510145699,-355.1005480693526,-34.06439630933783,34.46633627172042,100.86473865928319,-62.73032317410388,65.65572220771205,172.71361705831075,-95.88895685505277,83.8379516536703,239.81264241016638,3,64,generated,pristine,0
199.74870401677487,149.65074291019187,92.60388753277228,141.67920781190736,130.37057676435288,127.47276834953033,33.56967097238915,78.0640225061505,124.5525765193403,-659.9959443592954,-485.15868781896927,-278.59996737870574,-644.2247255220507,-498.3919142642293,-329.6460804080101,-661.8519933189687,-507.59281031484426,-337.37748311262885,3.451093942223622,74.82349182364797,138.39526122671197,40.58502128723745,104.49787746115236,182.2422380041262,-16.996177155338792,89.0940607466889,212.39697963833015,4,64,generated,pristine,0
213.12869834109205,172.85926232717588,128.1133826850336,101.11513280465246,107.25415777672328,125.64242362797981,-9.88490905780769,16.528471335525452,60.40400351339602,-769.2747578668049,-593.4444153824754,-408.75274287204417,-723.2485664747712,-561.8537293243904,-412.3131035166589,-668.5467936556299,-508.60490938644557,-350.3865541108677,-58.52929683113677,46.98198065366115,126.04063289606273,-38.37229142149185,98.50681206667741,212.9171831581624,-44.521177424461435,104.6264166750516,260.0894699375299,5,64,generated,pristine,0
216.41579662073968,161.58667665190166,105.17266264868533,137.67525639975645,133.70497209438986,140.7766366232898,48.25203294342565,61.466720379767324,94.17266215257537,-726.3821532520914,-524.5467549298928,-307.7870380740174,-666.5621632286441,-518.959979710902,-341.9500316478414,-663.9243697758495,-505.9629281656328,-337.63843860556943,-61.39470948162284,37.70252414872722,110.42606883361779,-14.990240001441169,69.9868965648987,165.89482116646917,-28.574712943936618,57.218579244606005,192.462232884734,6,64,generated,pristine,0
215.110948472699,160.55883248869625,108.44199653607569,67.89485075597983,64.81191236971772,76.49675676292887,-76.05922556490293,-55.04632664850921,3.858641961494868,-783.1913541077921,-574.7934531612784,-373.7442575222145,-703.8793618320915,-516.01729758872,-355.1860420754611,-620.1116673763086,-426.36727822184577,-256.211821244035,-100.12160538050011,27.13500585623785,126.05919350682149,-104.68469694944915,56.656795952377195,208.7192926750408,-107.33666287617383,69.79452302685047,286.23292742781143,7,64,generated,pristine,0
206.13317354320446,157.08584047553734,108.95226480091844,77.18103549938718,73.74563210728107,83.855003600565,-46.75616404271766,-41.106106830096934,24.73138693157908,-740.6971879032808,-550.6765527457644,-353.2984904522998,-686.0687919582435,-505.95445355066363,-342.1424154039471,-620.9859921067423,-429.82546390798154,-296.88635512096073,-49.71889318243965,61.42188334703485,154.24540287470148,-50.689494526434615,101.91889927149003,229.7952139196243,-58.49863803216248,102.17298504977119,279.50904711587975,8,64,generated,pristine,0
214.24881634798837,174.40812997997176,130.59596558040647,95.5875715260111,98.05593341670367,109.00984867428544,-38.14391171142725,-12.241374593793523,46.22203817266728,-776.89956071354,-604.9805057569156,-425.77647851955385,-732.4920754512876,-566.7643887254204,-400.35333716242724,-679.2813683198531,-507.16118089946775,-334.65125332142463,-56.47000312002782,52.411383630212626,136.2289364176242,-31.662915537758852,99.24865164444134,225.4989614015562,-49.41296556959273,101.57738706925342,280.49472121152735,9,64,generated,pristine,0
