loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
108,1,DS14,51.1,136.12,5.22,simulated,308.1202074607346,239.9943613623962,183.83177513719534,40.30187497779262,87.33599432449238,96.49738345488102,-161.5120822165091,-104.64605252474388,-50.91018921871316,-1151.5146089017048,-871.3664728201103,-629.3187733213555,-1035.4601844673343,-798.8430381042062,-576.7611493895978,-929.3411876880446,-687.8170198742425,-465.28193599732555,34.05495658833689,180.9463176226082,334.4596643543483,35.08251753859054,281.04978315897046,485.3126191660704,7.50896445851447,263.5678202117215,522.6731037839916
109,1,DS14,51.1,136.12,5.22,simulated,216.33363925674402,170.78092657186053,120.96491871643956,116.50007811017159,156.2642742977902,166.86281836972745,45.49929449843142,124.7521233156285,216.16171546490236,-774.6648545152524,-557.3232814058853,-357.71188394239715,-747.0137104922637,-555.5158363281548,-369.77732559261574,-730.1388989228819,-546.0384944447354,-368.99566345476757,-74.3426121207961,3.5584314504806684,79.11762963612914,-87.98831908334367,47.62026793582422,142.7694490127588,-75.90718527468351,73.74336773849294,226.79020450321087
111,1,DS14,51.1,136.12,5.22,simulated,125.92312442830513,101.5446667356066,72.92430094850313,70.4886051399248,93.87946947656987,99.85665235041742,30.834958064313746,73.50306168207656,124.80402528668546,-449.9758723191459,-330.10408292152846,-216.1076371249782,-435.7790895103401,-331.59511277655344,-227.3746717598476,-427.678745646114,-328.71859485722814,-234.19737977200361,-48.52403739772498,-6.852009271457092,34.205869475559595,-56.36324748302951,16.847050369024302,65.62233987828216,-50.229091152556634,29.14623475449578,109.83406389185612
119,1,DS14,51.1,136.12,5.22,simulated,303.2164838719831,228.95651087603213,154.67320991542883,114.65388833744916,176.2751354677834,202.55795379349095,-36.589641361791074,75.32331285126153,220.30709429889106,-1100.8504817245014,-769.0046123187469,-462.51828764559406,-1037.0048865958977,-754.0641795280715,-474.52036979581277,-981.202899801502,-711.4863486837795,-459.7778027891335,-39.095685336060114,90.59847879665068,217.22983076913394,-50.21115234597471,170.36318183531625,334.7218005497896,-44.65832066557812,207.7704294591884,467.4955039992552
121,1,DS14,51.1,136.12,5.22,simulated,281.6780258991941,211.78249980443235,149.41411828905797,43.86205973774375,91.16273847006146,107.28166376875839,-143.08061987431228,-78.88620460262757,-10.186572826788936,-1048.1701899930188,-760.1114752770847,-502.9046832151238,-950.09594874899,-707.5976714363562,-473.74270682337266,-859.0567930556075,-615.1391352475233,-384.8376710949965,28.64600181635717,167.0318325075857,310.92859002050744,25.992267028487788,255.91306639202014,443.6440024427104,3.6377220246394586,252.19913252293486,511.77792937226
123,1,DS14,51.1,136.12,5.22,simulated,188.77665479819325,153.58301138925256,115.66720188552299,94.33864907185824,133.48016308257306,149.76291425313477,25.89764834445216,93.25011941850526,175.21439303442696,-678.0890744728657,-505.0745544290755,-346.6176030012136,-648.211138627408,-500.44860607298693,-358.89057135163415,-624.9998686687206,-484.4825992203406,-355.968644009815,-55.94191634816917,8.640459382710787,70.47213924525852,-62.00027476974566,54.29706277819923,133.15767884057374,-50.17676427241253,78.80137040392239,208.79552742635047
129,1,DS14,51.1,136.12,5.22,simulated,290.4439797043336,231.6212503694025,176.46916833155302,85.03884284219541,140.97251881011445,165.89125604316715,-71.17605010444275,6.967135432533264,98.52891227411943,-1065.5119611416112,-800.3653372679947,-558.2237855737586,-984.5422045234486,-763.963392425422,-554.277334021917,-911.0821571162056,-695.1924033798106,-502.3589200112859,-17.98976459203135,100.76579753540386,218.27030597569728,-19.15494516928328,187.62103073459605,342.8163041581827,-23.926310225819805,198.64010980281677,421.27909101784445
12,1,DS14,51.1,136.12,5.22,simulated,299.6645981033443,233.99095601131896,175.19356796632727,71.11041490504957,128.1329918258287,156.2476078562306,-106.50583354303508,-28.705205306229853,62.78666924111891,-1105.2752698837887,-818.9600189023945,-562.2004538221835,-1012.8575752870197,-773.9673005203072,-548.7965187008627,-926.8681058955802,-689.0348648011199,-472.39046440968815,2.56982035791151,134.81945251155554,266.92316698908303,1.956243814247955,229.69107402982922,408.25640651236256,-8.911848558041925,239.5018174825055,498.090605815156
130,1,DS14,51.1,136.12,5.22,simulated,218.33523499174643,160.92376696224497,104.34506831842089,46.58924794112824,74.48029004607457,66.70702225922906,-84.37439477150596,-35.66169301588276,12.092254121681632,-808.708098446822,-572.441229075034,-344.9155336310558,-742.7246184786,-539.608532745226,-331.848457605141,-688.170049512926,-491.694725161455,-305.99989392868446,3.548828880593703,109.64535892622806,220.42755951367855,-6.571848234804065,161.76391218054852,291.66669096420753,-27.204303845515994,144.7575082455396,302.9449140799394
133,1,DS14,51.1,136.12,5.22,simulated,363.762489399618,267.9641060483385,185.54723338287064,16.29566647794169,58.493264484965394,46.370445979010725,-248.7835641968024,-193.55492963541835,-150.62762955779354,-1371.941605251175,-1000.086056507086,-665.181687003528,-1221.913084715938,-903.8902334182256,-591.3991014352422,-1087.8550359935584,-766.2124605622005,-464.03785198648467,74.91129133335363,270.5614867633398,479.83353327614975,69.16736756419402,380.6405511345525,642.978938122715,15.868690597522914,333.7204836759961,643.3661180407237
