loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
101,1,DS13,94.1,61.83,6.85,simulated,247.6286628932834,195.2482691859337,139.96737198519477,149.72559448615695,164.81409143226497,172.72404961275154,-12.504176273870229,69.2727524083853,162.47686418027536,-856.1924792163409,-644.58490569334,-418.11594685552285,-829.2587392700892,-639.7780157032568,-424.83339044350913,-735.6131407487115,-591.6081463889981,-400.22292240996643,-71.58810995469221,33.95916733747319,114.55386338314267,-58.49925291920056,81.16270954817631,190.80003399886212,-61.953983606312875,189.61145072565512,285.6274064293604
108,1,DS13,94.1,61.83,6.85,simulated,309.376369655284,248.88347581564827,187.84598174948684,94.47006710578003,114.38398571987545,98.29678103227421,-190.77763888177364,-130.04446192287978,-58.16495469668477,-1132.7919306906645,-889.031769150287,-636.5853344076403,-1042.615983344372,-821.0269147507589,-569.1977382308122,-857.0706395926927,-732.9726930919925,-452.0330426291082,12.66735705061393,187.85059295356643,330.3586393521329,43.44560655308453,278.3998763156526,478.62110665093826,20.048795221746104,329.1228937293954,531.2358272895126
110,1,DS13,94.1,61.83,6.85,simulated,290.4655622546254,223.46648826409952,150.20535311218097,79.4358973739328,92.40431207697416,62.82347786151332,-199.03271112264827,-142.06773974034766,-70.86037109521341,-1069.5522449641396,-808.0283204539036,-531.1586279504934,-983.5970174227292,-745.6680494225936,-470.9141418379784,-810.9791607081503,-671.4931961870353,-377.98530007813815,23.342231597345915,200.9248765421878,351.62684821365383,46.27243667511823,276.912210704212,469.57315771115975,16.72392013606577,312.45641921908856,513.8477015646471
112,1,DS13,94.1,61.83,6.85,simulated,295.7840120739906,241.7954023934612,186.15059190816618,164.5672693774986,195.36590241610634,217.46830730077428,-44.45958040905642,61.44682187628055,190.58248930493244,-1032.2477993490531,-804.4092266783209,-563.069776595735,-988.644385707512,-789.9412415815691,-566.6316931292174,-855.0401418895738,-729.5268914777246,-529.7811924579116,-64.11590605165833,61.96793217168607,153.08761555610238,-36.83760641039976,137.4405205358031,267.4137862724689,-29.53886166520033,270.4110112378218,401.5067797796588
115,1,DS13,94.1,61.83,6.85,simulated,314.70271022286676,256.0640639541256,196.9454453131433,133.68289576605565,161.45349123013125,167.1196285039226,-124.55080577406643,-37.250638329885085,68.63871036894221,-1126.7311885180707,-884.4692802383764,-633.9796374193156,-1056.0056386701442,-840.010409244237,-597.1705995582926,-887.7940901792748,-760.9520545358483,-510.40784302031506,-25.14405928566447,131.70722861018714,253.50371962451888,6.098020299643281,220.52556178631625,395.00666867725477,-0.9815136609603314,317.5109074993871,499.4986918023445
119,1,DS13,94.1,61.83,6.85,simulated,310.3826636539698,235.81290065609502,158.53064839076333,167.7496578975475,194.40930233274088,204.66854360801761,-63.17849365521605,60.58704980976077,212.92940099769908,-1085.64101851217,-783.9563137797502,-469.6816991347649,-1043.2625373963974,-774.0822075961512,-468.36418895690775,-910.6619384601215,-726.6154347571174,-443.2797748382108,-55.55455955688211,97.07386096297563,214.4668000085915,-37.11489316350537,166.93768795214913,328.678935060192,-35.17354744042126,300.188526523336,477.60305779632574
121,1,DS13,94.1,61.83,6.85,simulated,283.2966614305531,219.77958875310773,153.0292716499398,93.42631078583013,115.29927314618077,109.38043400022028,-169.44967353382108,-100.37475329902342,-16.392830090878377,-1031.2913691955291,-775.9250195764581,-509.6073051169182,-956.5060215794325,-727.6648323317056,-466.6388618290348,-793.466531552402,-657.1498630849944,-373.4178480548137,9.37422420829995,173.3946811059967,307.3138010462282,33.85341066317716,253.48105664023757,438.11233880878774,15.070864040692697,310.97932774031375,519.3002320273353
136,1,DS13,94.1,61.83,6.85,simulated,232.3007137109807,181.07630874317942,127.49468618411869,104.72755834378592,113.40992188087871,103.53047308535879,-78.66366371334378,-24.897343313054318,34.04195341595054,-827.3367936982816,-624.6415834835591,-407.8340240203011,-781.9018658539923,-597.0027121118117,-385.0195820848083,-673.2861925312139,-541.4202023567478,-330.27230452708784,-30.360449078787042,88.41587580932676,184.68352332401548,-17.09374843530952,137.80663864313254,269.27721146682507,-34.95073999119023,198.1480980909651,314.02596477929274
143,1,DS13,94.1,61.83,6.85,simulated,216.33726962293437,170.80403308919975,124.96262144087353,91.15036154397337,104.53936854767593,95.94369448379345,-85.58216925370742,-24.2276483330737,47.437108374374795,-775.7245334753648,-594.4779094256784,-411.9551210688212,-727.8293381338167,-561.9038594397668,-373.76154243566685,-616.6124727409119,-511.4614939608921,-316.6951149571032,-16.411135114916306,97.6414567162183,190.83294651706063,0.7317633972344311,152.652579137998,281.32457693099775,-7.273642051773891,215.43409969748978,343.65281984431675
144,1,DS13,94.1,61.83,6.85,simulated,217.10376043081925,164.55888885540983,109.36585678071448,107.6115196773723,128.76594098446157,138.64811432112867,-65.72471791007531,16.76161539855,121.7009795910066,-765.2317243460997,-551.0543057739919,-325.21300994298167,-730.688090989626,-541.6631005555184,-325.6906157643614,-630.3390772300132,-506.0296111692832,-303.5922298305535,-27.29968982916364,84.01055310594685,169.54637393243894,-12.779557826990356,136.9579384315668,254.78330975231438,-13.677500750965123,222.27736857723562,361.4448969465337
