loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
106,1,DS36,149.66,138.32,5.77,simulated,169.48885663335844,138.11142837197352,108.21156212362199,119.7808595574696,128.6508465023041,124.32154187671735,46.30135697134454,104.53406802576832,170.5418069172418,-572.3366085857657,-432.61153519217766,-284.336490821867,-560.2985449294806,-424.99720874808037,-292.00434175828536,-554.3601873362669,-424.4346896605634,-297.08973896545245,-67.16309421239453,-3.8846804895598552,50.74939066300492,-59.408713326284584,11.271383217499476,69.97550775229722,-63.71536926099458,40.91860186898714,142.5093899899049
117,1,DS36,149.66,138.32,5.77,simulated,266.4369524917365,208.03231840503875,156.63357053018206,127.47449436859814,141.41796246336182,145.8555878414126,-63.304800133971966,16.524290079615696,100.25748986802047,-936.1100050763033,-674.1300056123802,-374.81146417131856,-885.2736309573105,-634.134299322,-390.84785345560147,-833.0819056194573,-591.1899781755209,-355.25371608704256,-28.37037207547627,105.76734468240804,222.75344955606596,-6.233623643322403,157.708884688989,294.2346379022403,-34.188505818354315,186.94903745228868,405.7142899550059
123,1,DS36,149.66,138.32,5.77,simulated,195.1035478377611,163.87986417287738,137.97686782209357,126.23282945125827,140.20530493064834,140.97778945402723,30.12994811481149,96.43685396066375,173.20131322779505,-666.590190635533,-519.7531351495528,-365.2458875495751,-643.3179172775355,-499.92997364292546,-368.63596797834305,-623.8219868091078,-485.5168154845171,-356.33195835170267,-62.090512643067115,12.90920912549467,76.13587340657662,-46.46535960184846,41.319691779615795,112.14694372194414,-50.19476822262067,79.1229049385019,206.72196639697975
126,1,DS36,149.66,138.32,5.77,simulated,163.55984618544568,128.18016601772814,93.54737417176261,124.42066496108075,125.37494666168097,112.05300165525694,64.89139040220023,115.6533802324923,166.27767839459977,-546.9935201636979,-399.39105213336967,-246.81682581014158,-542.1815825033398,-395.6468485444916,-249.18769146698725,-548.1093584617544,-402.0734121915467,-249.34525302277345,-79.5428671849103,-17.818397430170364,37.92396207990838,-80.57165421189589,-14.13825254330014,48.02279166780602,-89.9922067989994,5.710606235917368,104.63055319323331
135,1,DS36,149.66,138.32,5.77,simulated,303.3418743634985,248.5131719690616,211.75864462748166,106.42960712516317,105.43172066832,62.04799854106719,-128.52620896325325,-66.33354750599248,-18.064339607671737,-1096.2513283349965,-852.679499570088,-580.1107190958923,-1007.9877446316368,-753.579635758295,-520.3180481246632,-923.7997577553054,-676.5128800141553,-439.18975955250727,0.32543083429987973,164.7218103214932,321.8652955620456,31.837336763469352,227.20879109914677,396.5004010487753,-15.12083241453439,229.47397182615384,462.4487084013949
136,1,DS36,149.66,138.32,5.77,simulated,232.54782726039846,189.98879141391595,158.64243582428108,105.22987413297868,106.56846618473493,84.21912441353167,-52.56991126063995,-2.9173406701457534,37.89160776025009,-824.3379817962937,-635.1143398793812,-425.79910072499194,-771.7148525934285,-577.6394676793146,-397.627357121022,-724.2435256363219,-531.4556449633186,-342.07404711603874,-28.92116927571186,85.87895560646749,192.39145391990692,-10.509747911317959,125.091441654063,246.3933715729567,-42.20683111797746,132.17375357114037,306.078810635674
13,1,DS36,149.66,138.32,5.77,simulated,292.5895186807933,233.95538943447795,186.50145771645657,160.02433081712755,176.9259920420806,170.91572647373377,-22.00594389886695,80.43467658128273,202.33634848737705,-1017.680656945648,-754.9708279109082,-475.72599277057566,-969.1945730424326,-710.9284104374609,-469.05343145309934,-922.4543708286054,-675.3891591933076,-438.2902500233311,-53.337149997412496,83.58049100978508,205.1721195750051,-29.218755854884193,135.9805307527556,274.32647877427326,-45.397459699727335,188.49694951131545,424.2731371467219
140,1,DS36,149.66,138.32,5.77,simulated,326.7607553765837,272.7281594640732,236.07173755625743,146.05791551963173,168.0205005399334,170.8961926772801,-88.58381592142601,3.0816982867065756,104.7782696183531,-1157.7681770299343,-899.4421863147264,-616.2397399842072,-1080.5572458106765,-824.3751767770834,-599.7451096445127,-999.5448547582297,-748.9290253678206,-517.1080224785674,-25.601020042029234,132.1416578512604,271.2839424454819,13.646844389964087,209.52965621047593,372.08239814665063,-14.06174137317862,254.37553628939742,531.4446069320712
146,1,DS36,149.66,138.32,5.77,simulated,221.93353796057968,183.75177125101158,154.53794479135703,126.00919934631531,134.59437501597338,125.86247745392532,0.5729349586151636,62.19503164033541,125.08257184540679,-770.0119968575539,-596.1275587824395,-411.9780935918478,-733.6332482007543,-558.5970116351192,-400.64105324681816,-702.3420903233953,-528.2917661348127,-360.3776853246993,-54.05038496513785,42.20651683587451,127.56414120974969,-37.51566499015081,76.3732624559984,174.70705788998825,-53.78913216782587,103.37843691639947,264.2353645426189
149,1,DS36,149.66,138.32,5.77,simulated,240.55356456191151,193.01602757156255,150.3758390905483,144.52653203620554,161.8837546877364,163.3312213194085,6.494015118042573,95.08766502027007,205.87249984135602,-827.6851724613518,-612.9495552244704,-380.6266680852663,-796.2865202651548,-590.4041227397696,-391.9686532029416,-766.3460036916852,-571.86135344397,-390.96655221713144,-58.503762687035334,46.025665724766185,136.65558807799783,-39.903501025597336,84.28337816132964,183.0599411525114,-48.39022603587796,133.07006891943254,312.98016282921924
