loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
100,1,DS15,20.96,110.05,6.0,simulated,224.1746034372721,158.52988774123736,98.70739533102632,85.78546468245672,120.29316318057782,145.37153160691116,-21.486141381767478,48.31243177928989,137.65965660626966,-756.9666601487739,-523.4944652683579,-284.21163964549476,-650.8659775814291,-508.9406294847953,-308.208540339511,-691.7701577386074,-488.4874084251379,-301.1047698961377,-42.54535356468483,58.53948862018717,143.7009184488624,-2.635816725769871,104.20183008201312,216.84603158504933,-46.32267613558065,128.86706529333182,306.310244097346
109,1,DS15,20.96,110.05,6.0,simulated,232.29664775219882,172.9215013614233,121.74919527311415,119.06310407378689,152.4024934553757,167.08030421823898,47.893193692279375,124.43000100622133,215.17650484175172,-769.724930855869,-561.1592053355441,-359.718659406044,-672.7446091399117,-548.4759088279073,-369.49822905509694,-732.7576112726159,-543.5900017229972,-368.65518668171234,-81.18732684310012,4.7901391583259,77.6783938557182,-43.79355173552614,43.919126637115966,141.58683936238828,-75.4099067858682,76.93322662953742,225.22057383652336
10,1,DS15,20.96,110.05,6.0,simulated,335.39121066186675,257.49659219164994,193.5515683378375,121.7656106106844,179.01715240763227,224.47224044619634,-38.3519564298051,62.028615008853535,192.38375001611556,-1140.2105605745223,-862.9854196550674,-590.299008449415,-970.9927689846676,-821.3108522077,-602.0709563732058,-1009.9185643820321,-768.7645111546567,-565.3361578048858,-56.421647834651935,82.08906552772464,194.4437270556248,18.47807740869257,169.54757746280495,328.18718169860017,-35.82080071659436,212.4987710932905,457.3399213778338
110,1,DS15,20.96,110.05,6.0,simulated,302.5658273222428,219.39534734098936,147.6720117045031,35.05077065675642,61.64201906476652,61.54456919690272,-171.5541495370959,-116.57720378033268,-64.10892479391674,-1075.2737048098288,-798.5949670912291,-527.1159099037947,-881.5117798689389,-713.5882282952068,-477.775591068741,-880.3402114588392,-622.9337977921534,-389.9822140028266,24.189739139928236,196.1725993404492,353.1890815465093,92.55465576403208,276.46337185122235,474.6878230779964,3.466896671982795,260.0611889198743,504.8717094166186
111,1,DS15,20.96,110.05,6.0,simulated,135.4184725965825,102.7524052948643,73.38299407438605,71.98982864331273,91.66010914866125,99.98229833959577,32.26870369620958,73.32099793884453,124.31250527250765,-447.2159684749905,-332.3049239791887,-217.2841266485074,-392.8260191719631,-327.60608261866463,-227.22568453501322,-429.2184037355166,-327.27724324761294,-233.8912873181561,-52.17611300522027,-6.128311043120647,33.37836160868889,-30.6557152225287,14.638146400213472,64.90624812009297,-49.91919162502893,30.993876576716488,108.91608773537088
112,1,DS15,20.96,110.05,6.0,simulated,306.59475930085154,238.87973828518895,183.67827817650053,119.97047121103404,173.58081900405926,215.56653177835344,-16.766966002104123,76.18399231582539,197.48684871470286,-1037.7258260338526,-796.1130464242755,-559.1639185815254,-887.2216196585955,-760.9477552452894,-571.989824002734,-926.6184686721921,-717.6310296825316,-544.1736820901275,-61.886826306085766,57.62566592393375,153.68009646104233,6.658711424188368,136.3783530332081,272.094051964374,-38.58527228863824,178.76570775844033,391.28255045702247
114,1,DS15,20.96,110.05,6.0,simulated,253.00768516412225,192.06169599897643,142.39205866815126,83.89739961985858,116.12867112429127,131.6016078218922,-37.25221552803626,23.70163949098683,89.65505614360164,-866.4914219145654,-656.5755151818521,-453.9375818706376,-733.9948737385769,-613.7723429106177,-439.526471883621,-764.2293508899994,-569.3654467655111,-392.5858126469625,-40.16333420282854,71.00023728464035,166.93560856153084,11.482942089844187,130.10770825635686,262.5078174460948,-40.09637118752994,142.4016110359712,320.5943362584122
118,1,DS15,20.96,110.05,6.0,simulated,236.0121210579174,177.32666368256713,125.70594403099318,99.8633116346805,138.5218188968922,165.2574875344003,0.8893300233734868,74.43024380070575,166.12247765519288,-793.2173092557758,-584.0606934336412,-372.23286586408193,-684.0316834482351,-566.6058209301939,-392.676670522377,-726.474052214045,-546.7138449724339,-387.11054654119937,-56.54072325219548,36.77369151229368,113.38662270957202,-10.31162311858742,87.72683027468051,190.55953122699674,-47.45460594964197,117.24828107096866,275.2969856248259
11,1,DS15,20.96,110.05,6.0,simulated,275.2944758689145,212.8211879449649,158.7692748031932,137.79070289262094,184.39692741395865,211.73982288206633,46.90583788750914,139.06079284982198,256.61183800541727,-914.1571036364506,-691.6178708788608,-471.7599432144024,-796.9532162011977,-677.1965550599125,-492.44311933946034,-857.6978778010213,-667.3698501889861,-502.30059362987174,-90.55576088410723,4.11629626392218,81.59843600971683,-38.02261362001872,58.93168223456726,161.03931855780044,-70.39522467961535,103.12167124478867,264.70307668798097
120,1,DS15,20.96,110.05,6.0,simulated,297.9593595403714,216.0980460830786,146.49357482737454,73.07597372288241,111.76778133850785,130.15193664663215,-101.0798260240222,-22.199045366740744,74.87914720976198,-1033.8448534239399,-751.8433768284366,-476.97575517447615,-865.6154392777215,-696.0497754496338,-456.4130733800116,-887.1999781612507,-633.5744297772429,-405.2688484489867,-12.406375681478096,139.02121026818912,272.16277694159544,51.54230354624258,214.75588214620143,390.7845661912827,-16.446089494832336,231.1829796135887,475.2104968617794
