V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3,sample_idx,loadcase,source,damage_state,damage_label
285.3900332130491,207.41863769823584,122.98845714230058,108.07040127643332,75.12691455028559,51.037962182779125,-91.41739345932484,-87.22575055962771,-158.00771154525438,-1035.2757234429257,-738.2261936533378,-402.5778789218306,-965.3536083090463,-689.5618789999814,-395.13141568824125,-899.3032169014292,-623.1801303772424,-338.1205080716767,135.43620685374788,309.76786396351645,469.8529999403513,198.55381099698292,400.8079749221969,598.6094624323308,158.32527364439227,344.93238980170804,541.4011369429605,0,893,generated,pristine,0
309.6812570617284,248.1467582768027,180.99291519646005,48.074017475850304,34.9916605249055,26.12892767644605,-224.04657483147355,-223.2186297463646,-210.43237025197192,-1189.790947370043,-926.3929884324859,-642.5960485806361,-1071.6154607201634,-818.1266407591163,-553.979309951506,-938.6392512937666,-677.4235292456912,-419.2140273199028,117.12616033321655,324.2235068392579,503.7376274426841,191.5209189059297,445.926247847583,680.4207858345937,119.34121678331314,380.9547192892568,657.0170622624926,1,893,generated,pristine,0
289.9959064286494,221.28812241806898,150.7484622497331,29.138063025773665,4.289127176651139,-2.5260886889590672,-287.6958003163301,-254.88736047032063,-184.1765478827648,-1099.7356721418405,-842.2691310175398,-566.222115127587,-1003.0066876466334,-727.037801942993,-473.36870478133005,-845.5125763672334,-566.5729968620687,-338.1411380686475,5.118315233914075,195.18619910485788,371.80746206179356,-2.1305912938536267,258.8008410932973,508.3167659971066,-95.3055797982903,227.8792704975973,507.9225479078087,2,893,generated,pristine,0
313.07470513739185,222.293856943927,124.87252644660455,108.82256496356852,61.74352189728155,25.146147348381795,-146.80758960744745,-137.86353991724138,-172.1776415411564,-1133.7113731824375,-805.1731324051425,-437.912665426286,-1063.5289188308475,-739.0858109842653,-402.18496512555583,-955.8937480679951,-654.5164736360807,-308.62989628738654,26.376189226335896,216.7104974132931,386.23800745689454,33.19904080483775,262.16446812598656,499.65661609912945,-25.093349232104003,201.86444756967234,446.8019380600248,3,893,generated,pristine,0
299.54174772098423,219.89474807325834,137.00706604587117,100.53505279640689,68.09384400018968,42.02520949162388,-193.2939101144209,-130.73576842159923,-109.6628658060135,-1084.1569573592876,-789.9945810009311,-449.79706721749596,-1046.887796235546,-738.4021238218807,-401.7186602995001,-981.0417236928215,-664.7629629921146,-340.85873333293375,67.87116971095077,239.33606943150977,401.651415529402,77.2143675352533,297.8371470405069,524.8546944481707,-42.980661262887736,226.84809294859292,466.85341804108714,4,893,generated,pristine,0
297.58325227687516,222.27656269568365,153.9313588970581,99.74152612668061,78.4085801751308,71.22062107722834,-160.38833751482952,-121.97842797427467,-110.56833108542604,-1071.6814590505421,-784.7153513728517,-496.4371393130407,-968.93632833639,-696.8747516442508,-391.4462304187509,-887.9066952579346,-588.9965235475123,-260.9206822333358,132.07152352600673,322.9269579737779,483.6330718348056,230.14410994544744,439.4434923078164,690.2604611393828,178.26522277283834,404.93601835529944,686.2915160817032,5,893,generated,pristine,0
293.7558810480149,235.90689809578535,182.96271583684154,22.32889534371474,22.77853709301015,32.196964185690575,-293.6394061551871,-239.02533606608753,-188.37625469402064,-1146.5611779012243,-883.33788895598,-603.6124008809638,-1066.724028729847,-774.6613407890525,-476.4432755834324,-952.2948239456898,-627.9828803270219,-312.9103311695452,113.98870347496563,323.97128329028067,488.38324027562356,169.52493210239464,447.398108230255,719.5310613684501,71.58148933627501,416.9677980823486,716.1441182144079,6,893,generated,pristine,0
309.4854087761182,223.97760586826777,142.57703151130067,56.41085247966114,60.38730471008321,66.90441364089904,-206.29750116162148,-143.3172814473168,-92.85155514501636,-1144.0781762503366,-811.6617875404972,-474.03125342556007,-985.7241617363729,-721.8724669626955,-440.08051162860363,-875.6808106381814,-607.7615141721551,-327.04229025554054,104.3674371714057,323.5392287105539,493.11591857990794,191.72856097710883,445.8891835098401,675.7109413531196,153.6668430076275,427.28620583664315,675.7357543399523,7,893,generated,pristine,0
285.22263372699257,198.34774574600766,109.53301020757668,80.1161908206392,50.45960437442389,37.960351894891545,-176.3798176508858,-141.76556008469203,-128.12272492782887,-1042.3068316053098,-719.4072052992218,-363.5953509093087,-941.2059031548288,-654.1191319195116,-355.3688151756853,-839.3575600340346,-567.7495100945667,-278.06727079299696,149.24671918188886,337.8565738553658,505.300419446463,210.2119390686628,433.7420326349576,646.9709764406213,146.7237967792026,383.3034813152175,631.2073683352882,8,893,generated,pristine,0
308.15997350242355,232.6581341047779,156.98588967804181,46.41281326377301,22.651248231682295,10.882714566214602,-233.37764719142658,-224.4317471015445,-231.0975862520454,-1175.8774382276633,-872.9312976629336,-551.4162747619606,-1056.6421341499743,-767.8583639327178,-490.7185018708855,-909.1676388793305,-621.6464044494614,-367.4257896001171,30.743264489227556,242.78083928951062,428.5083813576193,55.282771274809306,324.2499808675187,574.0853129028962,-12.3097406371553,265.4237468136918,529.4646581050158,9,893,generated,pristine,0
