loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
0,1,DS28,127.27,118.63,9.59,simulated,308.4853281676599,208.93752587330908,181.76184451886553,141.52413051905583,139.50539260399316,164.94765256227598,-35.67354125199167,65.47071378358098,155.8347259338888,-1067.257955658863,-797.0876081295421,-513.499045350108,-969.7519161737276,-463.61620536549117,-459.92100840293807,-939.4290238758111,-703.871979679209,-457.70503185192587,-43.91159283927601,77.97374826006194,217.3686503039816,-9.847477756670742,52.14958463193079,408.31342936130443,-43.41504405347882,215.08306790769365,434.0174653451227
100,1,DS28,127.27,118.63,9.59,simulated,220.28756779145928,144.98974436582202,110.81848370797572,111.45204747406346,116.06004375280854,140.03932100106564,-14.156336306831575,58.38917880746035,130.96446414090374,-753.804063893932,-533.528330975111,-286.67209038519974,-696.7556888820827,-335.9058426936482,-284.24901663579624,-685.0643681930591,-497.6431382849285,-305.73521725694906,-41.47285577170689,43.13734917115926,141.07581469313266,-24.17200081553142,17.166410883072032,258.04008805860497,-50.04677083429243,133.0782160979254,293.5310440268554
103,1,DS28,127.27,118.63,9.59,simulated,292.99548928794735,194.29083301873885,173.13958416003422,105.78563585627681,84.21922666913467,102.76953183005003,-83.04339973475155,-3.344958192431563,41.08629724189562,-1032.7741397943234,-780.3143673317196,-519.1811142833076,-920.5920462471731,-410.34886057230153,-446.9800526250747,-875.041574173051,-650.3384922626515,-407.97525058863505,-16.006569354906446,116.58419387087764,262.1929040841229,20.18993351559874,94.9288812772067,450.53141643815013,-27.25458298369466,225.0490656585252,432.65370789969853
108,1,DS28,127.27,118.63,9.59,simulated,317.8474039940815,213.99551966176114,206.37404894808512,83.81152537034565,51.57027772651775,85.3282031850518,-146.33699057976136,-78.11591776010322,-64.59637940693358,-1138.6964352671594,-891.7027051475518,-631.9208064463713,-993.0930533638062,-429.2685846037076,-549.5409347076113,-919.6744394219334,-703.1917548913412,-471.1359742073452,11.620255165840547,162.07456739928386,319.83317711708617,63.394249174010156,151.40843459616747,548.8626949401045,0.3815269059795128,277.6170950595569,500.5575968842571
112,1,DS28,127.27,118.63,9.59,simulated,301.63777960677817,218.78056857692138,202.347108029574,152.22992882892436,165.51978977108766,202.91450602974243,-5.719283392713613,90.19649674576138,188.82723791519527,-1033.2618907772346,-810.8630129419257,-563.4945895438761,-942.3950193327876,-497.5113973154602,-529.0447895932709,-917.1873874469449,-731.0508399652784,-550.3665532476489,-60.093062943825316,34.37650120195002,148.88619707837935,-20.861776644897873,8.821618431505414,337.9819081154392,-43.75852344797863,184.56853242022078,374.6553030422449
113,1,DS28,127.27,118.63,9.59,simulated,366.07035456643274,236.18332735315965,205.63766041635415,113.87596009574146,92.6745749473914,145.2397042097195,-152.46391490730153,-53.63287859359562,2.0195791604391555,-1298.1970021192787,-958.4842655058567,-593.0906878149009,-1149.9344568175964,-488.2186702812925,-544.419388689277,-1077.4074106598562,-788.7096748177538,-483.8146828036344,4.936595529092074,180.33896087982572,363.67368005521234,56.61429230087958,168.1001710652108,612.4625424281735,-8.9226468412445,329.02666436730067,614.2825277741962
117,1,DS28,127.27,118.63,9.59,simulated,271.8254068026813,175.8643645374071,138.6184690474984,117.05117151713443,117.22808252003549,158.4424015194521,-58.021045305299886,26.185658263672995,92.41290287320184,-941.7778441002921,-666.609184342185,-355.06585874424593,-857.8247817230529,-391.1895789720883,-360.04567307176785,-828.6229015046034,-599.2817130117324,-359.00722259508683,-28.128589746745376,86.37327491987773,209.38746106011752,-0.21816873421607852,65.20817647235296,373.178495897467,-39.162817524428476,196.10500817825096,390.2707752255838
11,1,DS28,127.27,118.63,9.59,simulated,270.30449896499056,199.12993792872507,174.35904536289144,166.3694278047182,184.13157881479378,199.49603452193222,55.02378102567819,147.33585606842493,250.81963050940993,-908.2221980137009,-705.9529742104935,-477.3593355562752,-848.111264042499,-477.6027148989443,-448.0346333153169,-849.946793775896,-677.7841663046319,-508.3613457336637,-87.30389480388158,-17.082022744115164,79.78265223427255,-63.04487620571075,-58.3828888049443,220.04155958479515,-74.98940678404301,106.57979261734204,252.17456693673023
121,1,DS28,127.27,118.63,9.59,simulated,290.92090885210325,189.0553000625037,169.17104066516976,84.13630497588147,62.38600186682866,100.47547062769853,-129.52320908752864,-55.795771801622216,-22.180607594767128,-1036.5692976810496,-778.2629989049447,-505.2811218252209,-912.786664371975,-385.7204775807435,-451.17746144569105,-850.6209503166552,-628.4615705903899,-389.8480781911731,8.626919241003577,149.89945570914188,298.8790697727418,51.802021782051156,140.80315365203364,499.08433869846306,-2.562820333389027,264.9175117260572,491.88378530267346
122,1,DS28,127.27,118.63,9.59,simulated,247.55484861782014,169.88267808924192,138.87649401217612,132.480940065693,144.73580064565562,171.08291533543004,1.6000091134264145,89.85968808101941,186.83093558055393,-842.8383435004455,-618.286905921223,-367.16141610244034,-779.7162066370157,-396.16168776010267,-358.16077569202395,-768.0267907296208,-581.7301967743849,-394.99400544760533,-53.045008098714476,31.710883476470002,133.59538016455923,-29.32886861182061,4.566732788071235,267.8183148053779,-48.69729963568386,148.13063094657358,315.3228561821211
