loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
108,1,DS18,149.45,142.63,8.27,simulated,309.3971270973351,280.02322808036394,318.16185502087006,95.397141643704,117.64351830457375,32.21034415145878,-150.63679052040152,-86.80730667430673,-55.24363473579317,-1124.082230604955,-924.8117030348275,-682.9337300202855,-1018.0907814661584,-789.2175713535911,-583.8994343794556,-924.8380863578259,-694.0079055729376,-466.4416050670726,18.151630634705782,190.73937314448148,332.7778331534641,51.117596990536526,241.76694755694604,422.5739807895932,6.259028464349967,266.89751574093987,521.8858007453839
113,1,DS18,149.45,142.63,8.27,simulated,356.9558091482332,306.15139801570007,317.96608988154486,126.73837433434008,158.11732995022425,85.19405958932605,-157.38063863347162,-62.65766379891921,11.179095889286213,-1282.932997151521,-993.2901947316115,-643.2197395308724,-1178.2333924938107,-871.5770248316202,-577.3350759204407,-1082.6995426996923,-779.1416300717556,-479.11909416733306,11.474945000942512,212.65216335901238,378.91026529920384,43.5831855760955,270.094278968727,477.6793883385416,-2.4371886178972773,316.8676075163893,637.2687009518854
120,1,DS18,149.45,142.63,8.27,simulated,286.53334363859256,244.31236989493598,250.10992732619692,117.44457579402957,141.52895214314893,78.49960085405384,-92.75084384840808,-8.442844587832827,70.13434202675997,-1020.6431320879179,-788.1759269988929,-517.3919192125832,-946.0780937228172,-701.1501967571484,-462.31939522886995,-880.9465733619946,-641.2587360270554,-404.7137203264242,-8.634912728364554,147.2910958246045,275.5728961049572,13.903166822235846,185.14290421291486,340.4000976641555,-16.584992506171147,229.69115235677288,476.9289704222185
122,1,DS18,149.45,142.63,8.27,simulated,242.18180961493783,203.20285213943677,192.72992634135528,140.99850272656283,170.5239975028117,147.42249364543568,-1.5963247607600688,88.03080073082413,189.15000824806853,-834.58425617642,-627.2731691618798,-397.0902422716111,-799.5667151605767,-599.7139552395938,-397.3035818572321,-770.2719048826634,-577.2802778877143,-392.05006330600577,-51.06462210238095,62.039854745005954,143.29188194571003,-36.26694832385681,83.1646056907656,181.52327063358678,-45.02092786947691,141.80218762318938,325.7349991332165
126,1,DS18,149.45,142.63,8.27,simulated,162.7315474950423,131.08502200408927,114.2164789516261,123.87296015871517,130.78348013862146,103.49848505009419,65.62163874681228,117.34770853084616,165.0234493105543,-543.8139725109831,-399.5751843901856,-257.10331046340445,-539.1857392421522,-397.4709428899138,-248.4752298295206,-547.5608728706661,-403.07800788940915,-249.51994056745184,-77.35208387792672,-9.947393583768203,37.70336987163874,-81.73310768517375,-19.79732227818016,41.05813063656983,-90.30649474025225,6.196248954924613,104.65766912591235
127,1,DS18,149.45,142.63,8.27,simulated,232.37121049129786,205.16450976431832,216.12734590296125,121.46888095364224,147.81121646173182,113.940579532914,-20.447439429884255,53.36055775067072,126.87275315968215,-811.412779633871,-646.8373943129494,-468.52019562560537,-764.530900292866,-595.8557958482421,-435.323307316295,-725.2168807623217,-557.9830522303913,-397.7478404179102,-37.68323608702164,71.86292528790494,150.55792897572522,-18.61122378996089,97.50519191898354,200.32871344409097,-30.60049089886502,145.7262434776113,319.90042780244596
133,1,DS18,149.45,142.63,8.27,simulated,363.82146395177074,317.6618125682622,347.4897165002058,82.7023991035846,94.41794302566394,-36.23364388360234,-235.68663032153134,-170.6544084809786,-155.25088065153182,-1340.2216431172703,-1070.094404885638,-721.6081406521929,-1201.9063346709,-889.7311365980613,-593.7773491754542,-1082.1810130797307,-773.9171854799275,-465.4977397268055,52.90822768677543,276.42292352611327,475.8648935363605,86.43712667800276,334.1953102959137,570.994386589734,14.33384897399685,338.08690821033224,644.0363258488281
136,1,DS18,149.45,142.63,8.27,simulated,231.83591488693457,200.0149454000407,206.18417030230614,104.13289239367204,117.64558125841508,64.3339323458023,-50.92253891786106,2.104817032202294,36.108678386123586,-820.4852086273949,-644.3134909653658,-439.04440285165543,-765.591310932642,-578.3053707142727,-394.9960428693048,-722.8582966918572,-533.6690491292416,-342.212392027357,-25.736927668425494,93.79609186298771,188.63932430169297,-12.51633630078436,113.68008391565971,234.4254933597971,-42.78171732193243,133.27046585698145,306.0442912603605
138,1,DS18,149.45,142.63,8.27,simulated,317.62416207417283,277.48318481990896,303.67775776828984,73.97228302342906,88.55832942005112,-12.23308094578924,-205.84911171488432,-147.46224714407583,-134.39637372847116,-1168.3114267713502,-930.2420715970584,-626.7313598707369,-1048.8300076474204,-777.0421606373503,-515.1568425684906,-943.0084690736581,-671.5651980285269,-395.56170797293015,46.2021549023155,240.40771184373767,411.82678905545805,76.8921732920897,295.3966860159179,512.1412169028733,16.1324158659188,304.349022868862,582.7963241573539
139,1,DS18,149.45,142.63,8.27,simulated,193.56452623550422,161.83861770693386,155.44066639986264,93.13908385136394,116.25055657377199,98.15149021236441,-42.86577654540442,21.792569736696475,88.40299414717664,-678.6717383246029,-506.359722737343,-303.3574291629558,-639.2951349916045,-470.2841706649672,-304.05540893368055,-602.667524959168,-437.71369697328663,-277.0378284394256,-17.90445190800608,81.56946189049819,156.69882961393085,-3.3997366976461763,107.34720808325855,202.21312192543252,-18.37313477908441,146.41427910948764,311.9850212151971
