loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
0,1,DS48,107.24,132.61,11.48,simulated,321.8711138998406,213.6354634003717,144.39894184449275,139.19340542323064,-14.283873044340258,172.74155539158642,-23.140140974213324,37.5949158762087,160.92902342492636,-1077.6821300748077,-847.1887713738761,-460.85067487606796,-928.2001835949219,-849.404051650793,-485.9760502655359,-949.3292223791778,-691.1088702102696,-456.517193328854,-34.315933365072794,147.13165658019045,206.09951732292973,-41.25012168994675,97.39640198826578,373.4697621466897,-37.42995263522852,207.72278056163913,442.69986860716295
102,1,DS48,107.24,132.61,11.48,simulated,282.3573244942956,196.3090137670508,99.75429566586264,44.64879128354343,-97.90219260142737,37.90582923664455,-152.61693371088563,-142.18867174005615,-104.23697614234939,-987.6405825312297,-772.7386900979558,-393.00512980152325,-795.1598388525707,-733.4278439388257,-402.1974088754617,-784.3333464576266,-539.9863092192072,-314.37635810691586,36.650928141639156,269.3008244265029,330.8547419854665,43.460317647936165,238.40104435545857,479.4819581697544,11.017357959402432,255.708217128182,472.095935768204
107,1,DS48,107.24,132.61,11.48,simulated,221.33847117316643,134.24575088777,86.1286728873153,132.99754809946432,32.01764898395369,153.14794009327076,43.999171560320455,103.8600750815649,215.85897187692473,-721.6605091437966,-534.3733757372843,-244.2158512522262,-656.0296498883324,-564.7956305479269,-280.5367911033795,-691.3787770692838,-497.96210255676084,-317.09413537842426,-57.221283601676646,38.04709571504824,87.78496437728984,-76.77234196960268,-12.430761317239444,169.2568886364723,-66.47215636138998,86.12066800580038,236.75273424827282
10,1,DS48,107.24,132.61,11.48,simulated,344.3319672189476,234.3196883871831,173.66515968229874,156.21342694943414,-3.75640205189756,222.24318361156023,-12.888087808048017,49.61701590320838,187.95094820380166,-1146.3683517325342,-931.3450029642395,-536.8955923152143,-989.539873583667,-944.7949221322142,-590.9357322225374,-1010.2298474787146,-770.2143671975759,-570.3669757227697,-43.929652744006376,129.1430433300918,175.497453277429,-46.17147103534455,78.89976860869291,359.58380579074367,-35.05134437629107,211.1095193026061,448.55417449097536
110,1,DS48,107.24,132.61,11.48,simulated,314.49419095987395,220.07596553294664,123.03798377487374,63.9211596795658,-94.58518580330583,58.958788342105805,-142.10690572009156,-125.58681621978991,-71.76797100146914,-1092.5189024660092,-870.8940363745227,-468.1050193040377,-887.5663715236261,-833.1922152385449,-476.9496508338299,-880.6967227656102,-624.8363036884684,-395.03595637099517,26.73290642797565,268.21061521199056,331.9325631164945,32.94952015407375,230.33525606662698,494.1650792695092,4.112723918820848,263.36099930400496,492.3762420427209
112,1,DS48,107.24,132.61,11.48,simulated,314.3699287841465,215.01258369240148,166.17036543510318,151.45694258903563,5.538653373807046,213.4007624888884,5.7872980476464475,64.55684555205539,193.83955086513473,-1041.9132454891044,-857.9920485955807,-511.3281624255345,-904.6801056008017,-874.4219198008417,-559.9389936032718,-926.936398327739,-718.9338085515482,-549.2532013321045,-49.25227080156685,97.0822506269111,136.4345515419302,-52.24607142514162,48.79126459970422,302.62965915535483,-37.92762547220315,176.9046033439722,383.4180004382463
116,1,DS48,107.24,132.61,11.48,simulated,260.9984355392607,173.4496288222047,134.65191139573597,145.34788158191932,25.47608289081848,191.267254036071,38.9544824067235,94.7898213158028,209.26818482336452,-855.0511326675237,-695.477924210084,-402.0423569531896,-759.7252893879726,-723.0724458655855,-448.86859710910375,-789.5886361117342,-614.7242469225862,-467.68489491237693,-59.818132093404955,44.05774491395658,80.52036392181932,-69.88408880501584,-5.517534941367501,200.22135670854988,-53.96545868169545,110.11690629790309,265.79323398955967
117,1,DS48,107.24,132.61,11.48,simulated,283.66565510875563,181.80697211349442,106.31701327786487,114.37225464801176,-15.270697470297272,163.27361552244764,-46.690176205144006,1.5476768825640792,97.30062620291163,-951.4789507340237,-709.5691162116754,-309.78036707667866,-820.512340445584,-723.8004850858136,-380.92281456566525,-837.1673644213915,-588.0800370232557,-358.3174898777504,-20.2890364281958,148.72397762643237,199.938193110273,-27.552458413791157,107.32401855948387,343.0124590472942,-33.78858956273001,189.85252305754955,397.8463019894715
121,1,DS48,107.24,132.61,11.48,simulated,305.80234630795763,211.83606510838982,128.03779968174535,79.1576264219008,-69.85931470152089,105.92354642035534,-115.33878441112034,-87.82801579069704,-16.92908632657612,-1051.4215543474334,-834.5884930826852,-450.5683714218408,-865.5459114705161,-809.7004059082112,-471.1406503186541,-861.5569569773525,-614.1715958278478,-390.0337371840993,14.48243603659779,233.08194470222514,289.12221711239806,20.98509292196769,200.1542213195318,463.17318213484634,3.3692438339238606,258.6797928828589,498.68495057424445
122,1,DS48,107.24,132.61,11.48,simulated,257.3649595259416,165.23021339622343,111.70305835279562,131.7774302934075,15.23660491494599,177.81767918377085,10.718792442580748,70.21309051210969,190.88325781709247,-849.1470586293125,-653.8314206233727,-327.3801448046735,-749.8854196105635,-678.16017437976,-380.67469636264474,-775.2693516511564,-572.5184568778409,-395.37333197029704,-44.07496946588654,79.666379315956,124.02206424552894,-54.038803145555846,34.471922510556965,241.59052056986332,-43.9645349644926,141.96993147362323,321.9793622264325
