loadcase,damage_label,damage_state,x,y,r,source,V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3
101,1,DS2,46.47,151.76,7.23,simulated,383.2439804208081,179.6811562659523,135.02892538848218,118.96141289667337,152.10397250278973,171.33913141173608,6.742497833433634,81.10677212085893,168.0898870201384,-981.7158173123373,-612.5538828157072,-406.38431144838853,-820.5153586180036,-624.8730434401364,-427.8426960866384,-790.6254785402057,-596.2922525669137,-413.8199472443355,-137.42651622569647,34.20030526269312,119.02701643740326,-62.664909566500285,83.54017214929061,196.54377610898163,-67.67318381481891,101.30797034281693,277.10263137546366
113,1,DS2,46.47,151.76,7.23,simulated,601.2112008227384,247.44440183281083,178.44873325938448,76.89560079692785,122.53908490119018,154.79712395996572,-172.45700261704943,-82.99251391163581,16.867748768613026,-1470.9306537931684,-904.6726389976093,-580.7426903493482,-1188.1085690038694,-880.0195826918937,-571.8960639423616,-1086.1951967917755,-772.1159264106436,-478.02604117391564,-86.22763137570666,210.14119591300408,381.3949590301177,34.30884674359925,308.62394175940517,544.3156756725738,-0.6027564477709575,312.47063104279266,638.3041427106347
117,1,DS2,46.47,151.76,7.23,simulated,430.7390775624377,180.4656311571506,119.76071747696122,91.62974445212835,130.2761561424428,163.75077514480523,-71.61485466310491,9.722180729237737,101.69457039356259,-1072.2370009384042,-626.9333993241385,-344.0866299122124,-885.3296017370222,-637.6508950870779,-385.7288732782381,-833.7579731952002,-589.0819727543646,-355.07308299859085,-98.03565569007759,109.4023627754066,218.79312679688672,-16.46989566079293,171.8705565392177,322.011727564286,-33.69006377275559,185.55680189713206,406.06633675224265
122,1,DS2,46.47,151.76,7.23,simulated,380.6930402579457,171.59387165527156,121.92791926569677,111.50871464926632,151.1186335755536,178.90205138091244,-10.074823731783008,78.75580873228142,193.52041935956137,-964.3629835670166,-581.4681272759157,-355.4624037472892,-806.0584851047853,-599.8908477075456,-388.56283486176,-772.0529699397214,-573.6847209439329,-392.99168894777233,-119.74523914724335,53.73766476497829,140.35561440296038,-44.49803473035962,107.30400959688149,220.58615122839882,-44.229649099410665,139.85065385991373,328.0606982848235
126,1,DS2,46.47,151.76,7.23,simulated,237.62825507013397,114.43344123182067,78.37314822151556,107.17998373167336,120.82314494626816,116.19700307611546,61.0456764696167,113.47700598355432,167.68009401961302,-633.306890125468,-376.1924662032985,-229.579911313456,-543.831850460647,-394.9837703675761,-240.49176463071694,-548.5488708351538,-401.2135858894535,-249.23624912943194,-126.28358538486258,-18.679098998615302,35.447905997400525,-88.49628639979443,-4.159661995132865,62.43612519085008,-90.00304298491062,5.764713742837387,106.15796085683878
129,1,DS2,46.47,151.76,7.23,simulated,481.17470001749507,218.30888523686602,174.04461593842265,97.17776312975867,139.12199652481604,166.58111323354882,-73.46420076234493,5.865053770657896,97.87925402296479,-1199.1036428212656,-775.1065267937255,-550.8165923246518,-978.7515399944064,-764.3184304461839,-553.0311318095187,-910.1257458219134,-694.8509855472513,-503.0136611544171,-112.63205819990611,107.06611009478024,221.32536553150075,-10.1715427904453,185.64458634009338,343.6316159608902,-23.553462364340476,198.08670253983826,419.96053827215127
131,1,DS2,46.47,151.76,7.23,simulated,451.5211035535537,196.48824046696828,147.30767684687027,82.16590891896163,110.71133725242473,120.52446971397659,-82.94907219894186,-20.907910758184787,39.75501986172341,-1125.1401449439668,-708.4501629580712,-476.72538508903943,-917.0789024777952,-693.3658375475568,-467.23376591272336,-855.3553059911409,-627.5867844855762,-410.91014262042296,-100.23371790517322,115.46433706078918,236.11440982187278,-11.670827633430804,179.326216578916,342.03554726583377,-37.08908925682198,171.8836447873498,381.1805335520199
134,1,DS2,46.47,151.76,7.23,simulated,447.19857670972704,183.81865358429198,122.93900308297536,75.96268587172142,98.21977423197222,99.95741441962224,-95.53429284428152,-36.899995666750144,14.98947763201146,-1112.268874492711,-664.0230036168444,-385.7533202159374,-909.2208292835279,-654.5323284076308,-387.8477157581474,-852.9681213839142,-596.925867358695,-347.0051705071252,-92.62554467748811,129.99766687636955,257.7627813853622,-12.867622569217133,184.09270628812942,353.9850458001344,-47.87260949789834,164.12216834949692,367.69300510039204
135,1,DS2,46.47,151.76,7.23,simulated,509.6161750273447,213.70524643544843,158.6965490752301,63.1177351829801,90.89130448970337,91.6984428026585,-138.9452873773562,-76.29509047638544,-16.463398627804725,-1252.6235959594085,-793.3078658968926,-540.3436051194649,-1008.5693354163858,-761.3418647955485,-509.8726919466705,-924.8611773245979,-673.5977708165332,-439.19399043345743,-79.95464529918223,170.21297125011336,318.6792809715762,21.088815099983606,244.9788867862842,437.33689173044525,-14.315016134917641,227.5019617853904,462.0024708700231
13,1,DS2,46.47,151.76,7.23,simulated,463.7587517260601,204.40161693319547,146.92153894456047,122.37930372939292,165.25284858745056,190.75278219664804,-30.7740761289284,73.47767669948985,203.95714030631493,-1168.4644826789918,-704.7915443253079,-441.4181130162103,-970.2146476199105,-714.3096213089902,-456.1358877100454,-923.2736049642696,-673.2184351233103,-438.47360916941886,-131.6606126157999,86.24269058824703,200.47433326160169,-41.14274293889952,152.678470695552,309.1030078958763,-44.904026251233006,187.12847375620652,425.55243790832697
