V_1_1,V_2_1,V_3_1,V_1_2,V_2_2,V_3_2,V_1_3,V_2_3,V_3_3,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,VH_1_1,VH_1_2,VH_1_3,VH_2_1,VH_2_2,VH_2_3,VH_3_1,VH_3_2,VH_3_3,sample_idx,loadcase,source,damage_state,damage_label
363.1406722584723,294.38511857832765,224.24411311216136,180.11015052832883,194.39522846971548,224.20342817719416,-91.09937082662032,39.97566052207621,199.6844936165313,-1255.1301283243863,-998.5562851778507,-716.7143122593859,-1199.1664097770326,-959.98617272659,-707.6253460678018,-1141.6880297865318,-895.6377703498999,-642.0581233689778,-114.31286311184607,22.115554508664673,135.9444207622791,-104.68019239841118,78.56624874784706,261.7392045220597,-172.3760202541127,105.0480935214884,368.7745630012621,0,393,generated,pristine,0
312.84912403701605,231.30087325552088,157.16806323503795,137.59956273264154,122.98417038163888,129.33866620595327,-39.98317295401442,-19.150164004827033,62.22378545482237,-1105.6275482657989,-803.6371088129797,-504.6599897822381,-1012.6420205001432,-742.9086003410619,-489.7037478523006,-899.46843161958,-651.3065759584638,-462.0868936368821,-66.4642053534761,101.77338250463114,251.43639299489774,-48.71849358819264,157.1624575946344,356.9894627247531,-57.57746486198181,161.70305918549457,418.9082534809763,1,393,generated,pristine,0
323.6015744725233,262.0022515564018,199.04122159246617,201.11982114847154,212.20673545541015,235.3367393183372,16.834843031760215,125.86646785079895,186.5975643228457,-1102.1507922955293,-860.2235122863299,-586.5500497278223,-1088.3713597466563,-856.1620453358425,-596.0086429019972,-1074.036072101464,-842.9025542468454,-576.6936239520426,-63.31459951533307,53.02705989981095,154.03072033849045,-37.68288057193365,112.77537851212125,272.7928458700366,-51.992884338300854,140.70942861009297,350.85131148514483,2,393,generated,pristine,0
361.9356298924275,281.7482281174583,197.69149414166793,218.25052868826978,198.85180285937457,186.2659831566223,-8.33125577735278,84.59778670110268,169.50591234513843,-1210.7807330657333,-948.0264887437528,-657.5228803784764,-1172.1004297862287,-919.9382531181327,-663.9101865689616,-1109.0439378221665,-867.5001720597727,-635.3549991850022,-119.79687473445571,-8.404538597849381,113.82911932661821,-141.21166047813128,14.281206350457865,175.14685698834612,-185.12832204227124,25.045957179209154,250.1790198654772,3,393,generated,pristine,0
313.3485589020941,265.7615724394544,222.26777037550985,114.911255838044,144.33175293844212,192.32339822506742,-99.80504178613506,-24.495367835311264,114.24340523709529,-1154.0064036535787,-920.2126125737275,-679.9870368423715,-1097.6856334295894,-856.3856440256288,-624.9938082061474,-1044.2378236115767,-753.096615874297,-519.8305329760082,-18.594848273180617,146.24896570985354,255.01409902703895,46.07875646826466,258.07884822433783,464.0228565201935,16.061410768392932,304.8650059698789,577.109712085534,4,393,generated,pristine,0
348.03775269950165,253.50292467764413,164.53914798633,171.32868588822583,170.6869975425446,175.150192375553,-63.85944741463687,67.16756014788062,160.08225880562134,-1172.9866628045088,-854.5865641140856,-524.8549493452367,-1072.0668225836837,-815.8503083702274,-552.1748094794266,-1019.2141427732457,-756.6692022686946,-520.1007469920773,-116.30887771923943,38.5606801650315,175.29566866094856,-104.31243727331903,76.03192255717778,251.22625825505983,-144.34852382625922,112.33658359032387,334.79648613344875,5,393,generated,pristine,0
333.4125277248353,265.9669498783907,206.1697950857942,130.97694542383573,136.53176272022716,156.7822884699382,-112.28073825762662,-11.002507961832162,51.30874233480871,-1190.491785821245,-929.2811046898896,-685.6464541873615,-1096.3083154055812,-843.4478661166738,-609.6273367284149,-973.6050557456695,-725.1342054121842,-485.7469390040787,-149.17715831509076,23.7773010953955,168.37861427477284,-146.4660066731993,83.77987963568566,292.07348409430506,-153.88861385469122,130.2571889503577,401.45595762766726,6,393,generated,pristine,0
302.248257847259,245.12053859886632,192.8804925877935,138.3520158505276,158.07589481511002,202.48615130692318,-47.23702359921057,27.652913837676756,135.86253182497887,-1077.0209334681217,-830.3772392901669,-572.541803071608,-1015.4892369202166,-789.2333469348205,-566.2096318517489,-976.1935181188562,-723.674462005489,-489.89129742621515,30.44576008007624,182.87989757046967,284.5298503168019,101.86721555533649,296.6448178325781,472.49749518871795,72.87010212640311,332.1348830303534,565.001870131572,7,393,generated,pristine,0
318.6697231104057,245.261739439329,182.0773677226854,130.46736434688395,121.27171402271829,131.87760745752428,-120.46592341947012,-25.736386476365144,86.18319309911854,-1104.5530375795906,-851.9819300685542,-605.7941851096859,-1021.9968664390124,-767.6471057331505,-541.4640239949053,-925.1499415364526,-641.0010542777061,-456.33928398147833,-99.33531323062539,56.41865922238725,199.4833446755423,-109.00015297207551,111.11544255791591,305.4686848833355,-154.41066085219137,149.17953208000384,404.05974860976676,8,393,generated,pristine,0
321.17324079589247,240.17405129949918,161.40025065236722,164.02314566204677,150.82568211875153,164.37335199123666,-61.152637119824476,21.202244085359027,118.73199484458125,-1103.7934540230438,-813.8026836521606,-523.2533139064949,-1011.8577160523666,-759.9623569835046,-511.92630815736084,-929.3781846057774,-684.0021424539248,-457.64400073530186,-130.66674934016075,28.527776105446378,172.05330356329296,-117.97317917465601,68.14730174305868,256.1355455288434,-148.5567014746436,95.44867970348713,346.0722125209857,9,393,generated,pristine,0
338.1835069701688,262.90908109622467,171.3291147317861,218.9333196071063,218.76861561547457,227.95767208885266,79.95595504639367,126.4400584292041,174.3867917069233,-1159.7762376476514,-864.2376461896725,-512.6057212798171,-1120.2557986496533,-880.8749840322926,-612.2697524617282,-1110.197100781645,-889.4195247531269,-644.4564886155459,-42.534846543576634,89.06354196360158,199.0925737522397,14.314341683462203,145.92127973367826,270.4069867743626,-3.2062516895452973,135.4368182486024,318.2947001879336,10,393,generated,pristine,0
